"Method","tau","n","p","seed","beta0","beta1","beta2","time"
"two_step_Neyman",0.9,10000,2,161,4.3379883634429,-5.01330904627192,0.41300634608082,0.0889999999999986
"two_step_LS",0.9,10000,2,161,2.90393530412728,-2.63521143049504,-0.569841104608813,0.0889999999999986
"mRock",0.9,10000,2,161,0.424644765416372,-0.48267098219486,-0.0473411176709533,2.188
"mRock_global",0.9,10000,2,161,0.617977829826993,-0.841905516556731,0.232291888567744,18.523
"two_step_Neyman",0.9,10000,2,162,2.69851489359984,-2.58501514385624,0.315975611872318,0.122
"two_step_LS",0.9,10000,2,162,-0.171534518644691,-0.109465101387156,0.705590069498697,0.122
"mRock",0.9,10000,2,162,0.0314585098133602,-0.141649155978226,0.598482741673379,1.917
"mRock_global",0.9,10000,2,162,2.84881192553311,-2.44403947336042,0.340839821918635,14.765
"two_step_Neyman",0.9,10000,2,163,-1.09415922073215,1.23137598471992,-2.87866037763914,0.106999999999999
"two_step_LS",0.9,10000,2,163,1.09164756898594,-0.0155871255332052,-3.79824046989552,0.106999999999999
"mRock",0.9,10000,2,163,-0.560704975244982,0.361927136436045,-2.33693758320236,2.052
"mRock_global",0.9,10000,2,163,0.830465555863058,-1.10463163711723,-2.53033124373592,15.767
"two_step_Neyman",0.9,10000,2,164,-1.43989757020443,0.771091974764819,-0.553223106283696,0.0949999999999989
"two_step_LS",0.9,10000,2,164,-0.817017440099289,-1.54382903163261,1.13786372594618,0.0949999999999989
"mRock",0.9,10000,2,164,0.0937943122293134,0.0287502887888711,-1.32848426373316,2.062
"mRock_global",0.9,10000,2,164,-1.17912286842025,1.65096695723797,-1.21430612856963,15.535
"two_step_Neyman",0.9,10000,2,165,-5.27435327793786,3.3722416150526,1.62571994211513,0.0859999999999985
"two_step_LS",0.9,10000,2,165,-1.82376502913969,-0.202364587262537,1.76470417278772,0.0859999999999985
"mRock",0.9,10000,2,165,-0.0573626505920553,0.0673628633553363,-0.108702029468347,2.074
"mRock_global",0.9,10000,2,165,-0.620908378325598,1.10602213294703,0.132768300988801,18.171
"two_step_Neyman",0.9,10000,2,166,1.38033327618653,0.34983887294732,-2.81493888985163,0.103999999999999
"two_step_LS",0.9,10000,2,166,-0.32348832552451,-0.264473154509379,-0.497596814792402,0.103999999999999
"mRock",0.9,10000,2,166,-0.0472142084989144,0.141990479690131,-1.17543121121929,1.977
"mRock_global",0.9,10000,2,166,-1.31544210269499,1.15825209151858,-1.48468336485705,14.934
"two_step_Neyman",0.9,10000,2,167,0.558076138799244,1.01406832744446,-2.4638509444077,0.0839999999999996
"two_step_LS",0.9,10000,2,167,-0.790332669724752,1.14016155225644,-1.23458932053872,0.0839999999999996
"mRock",0.9,10000,2,167,0.0543417733967857,0.045629796035477,-0.872398938096012,1.99
"mRock_global",0.9,10000,2,167,0.677956085036582,-0.674256875991854,-1.17545489019774,14.939
"two_step_Neyman",0.9,10000,2,168,1.9763617910423,-1.85795612503264,0.366381353402829,0.134999999999998
"two_step_LS",0.9,10000,2,168,1.73998150195275,-1.006821639578,-0.238047586174872,0.134999999999998
"mRock",0.9,10000,2,168,0.261398176192531,-0.30630613517911,0.617682412183584,2.015
"mRock_global",0.9,10000,2,168,1.09336284585869,-1.42237314605441,0.453337134338952,17.727
"two_step_Neyman",0.9,10000,2,169,-1.09423218332149,2.02470305188241,-2.80314591490601,0.116
"two_step_LS",0.9,10000,2,169,-1.30983240256533,1.34175044817923,-1.8818751397456,0.116
"mRock",0.9,10000,2,169,-0.239189618834297,0.375401378380527,-2.06951591951156,2.024
"mRock_global",0.9,10000,2,169,-2.40125940842712,2.02226460280817,-1.90818165708203,17.824
"two_step_Neyman",0.9,10000,2,17,-0.62603283413435,1.51033166742648,-1.79188728228431,0.103000000000002
"two_step_LS",0.9,10000,2,17,-3.43041204446406,3.67352563100529,-1.1560947569037,0.103000000000002
"mRock",0.9,10000,2,17,-0.0324276528793463,0.0830618501189786,-0.857137158947808,1.942
"mRock_global",0.9,10000,2,17,0.645458774383826,-0.347516114106667,-1.11125960398083,14.893
"two_step_Neyman",0.9,10000,2,170,-1.64412353452076,2.63526219857078,-2.95804187589772,0.0850000000000009
"two_step_LS",0.9,10000,2,170,-3.18968373438778,3.47421003231786,-2.25814980866467,0.0850000000000009
"mRock",0.9,10000,2,170,-0.477022582747093,0.43892642269779,-1.93534962419882,1.946
"mRock_global",0.9,10000,2,170,-0.991654704067128,0.854412883264022,-2.3058241358649,17.831
"two_step_Neyman",0.9,10000,2,171,-3.45617028821857,3.86418765400668,1.95572905342721,0.0879999999999974
"two_step_LS",0.9,10000,2,171,-0.770128144958889,1.09793039278305,2.02575891692091,0.0879999999999974
"mRock",0.9,10000,2,171,-0.220206790309076,0.472314283080622,2.35958877461506,2.03
"mRock_global",0.9,10000,2,171,1.9668883473443,-1.4792830837785,1.96027707901779,15.459
"two_step_Neyman",0.9,10000,2,172,1.02021513399352,-0.512979330770172,0.805035917042218,0.0990000000000038
"two_step_LS",0.9,10000,2,172,-0.112279297904593,0.213060291604867,1.25469393126471,0.0990000000000038
"mRock",0.9,10000,2,172,0.02423166519534,0.0558244043053508,1.50325755534963,2.041
"mRock_global",0.9,10000,2,172,1.37305921739557,-0.109304564320889,0.535238496237625,18.665
"two_step_Neyman",0.9,10000,2,173,0.548234594910437,-0.797014252569084,3.06560111506887,0.0919999999999987
"two_step_LS",0.9,10000,2,173,-0.107820447533338,-0.16829207016722,3.08369159132634,0.0919999999999987
"mRock",0.9,10000,2,173,0.309191631230184,-0.300278583097154,3.01779479059536,1.948
"mRock_global",0.9,10000,2,173,0.187776301576234,-0.237187553526453,3.27120835673492,15.052
"two_step_Neyman",0.9,10000,2,174,-2.52683628712373,3.66314603606375,-3.73388774454511,0.0910000000000011
"two_step_LS",0.9,10000,2,174,-0.512470621408543,2.167610252756,-4.24909964293683,0.0910000000000011
"mRock",0.9,10000,2,174,-0.257594394850727,0.454377997371391,-2.67973535869112,1.954
"mRock_global",0.9,10000,2,174,-1.02659695312113,0.99291813837736,-2.94480966738269,17.715
"two_step_Neyman",0.9,10000,2,175,0.430088418251796,-2.20165364909059,2.2908579495984,0.0839999999999961
"two_step_LS",0.9,10000,2,175,-0.0909749336598873,-0.856469925586352,1.44807169402124,0.0839999999999961
"mRock",0.9,10000,2,175,0.413609323711371,-0.299977723456291,0.427251594103282,1.919
"mRock_global",0.9,10000,2,175,0.268594981016249,0.138330174481658,0.463864889995165,17.612
"two_step_Neyman",0.9,10000,2,176,1.4205961246306,1.77627717967096,-5.03498044842742,0.0910000000000011
"two_step_LS",0.9,10000,2,176,0.552663560144229,2.36336006998839,-4.75933792884736,0.0910000000000011
"mRock",0.9,10000,2,176,0.0296669950520796,0.204968119805522,-2.07224169382876,1.939
"mRock_global",0.9,10000,2,176,1.3549374306672,-1.3459654588941,-2.8623352083451,17.872
"two_step_Neyman",0.9,10000,2,177,0.60007653457336,0.824889555961982,-2.30490766710835,0.103000000000002
"two_step_LS",0.9,10000,2,177,-2.24932445391483,1.67211186685637,-0.29252589196895,0.103000000000002
"mRock",0.9,10000,2,177,0.143872902386041,-0.0696751035790717,-0.815272778519954,1.951
"mRock_global",0.9,10000,2,177,-2.17071604581167,1.74655708663236,-1.01664086680567,14.878
"two_step_Neyman",0.9,10000,2,178,-1.15945479370501,0.223681841202526,-1.05831736827982,0.106999999999999
"two_step_LS",0.9,10000,2,178,0.0272636734448453,-0.339797184650185,-1.67610939739782,0.106999999999999
"mRock",0.9,10000,2,178,-0.0814972304518617,0.0649485929115872,-1.65667786175747,1.937
"mRock_global",0.9,10000,2,178,0.778884037664007,-0.950151478288108,-1.70981584714595,17.461
"two_step_Neyman",0.9,10000,2,179,-3.66001485540046,1.2444558993165,4.85500423409623,0.0900000000000034
"two_step_LS",0.9,10000,2,179,-3.25512888422813,1.49608074757132,4.17429079850078,0.0900000000000034
"mRock",0.9,10000,2,179,0.0194258606377344,-0.0386803297489906,2.65151901547719,1.923
"mRock_global",0.9,10000,2,179,-1.49214982267986,0.8962350783895,3.74863230700471,17.672
"two_step_Neyman",0.9,10000,2,18,-0.321674235788814,-1.75335405558627,3.63265998568994,0.0829999999999984
"two_step_LS",0.9,10000,2,18,-0.325385664055737,-0.599252930615328,2.48373080422878,0.0829999999999984
"mRock",0.9,10000,2,18,0.538164110325972,-0.417517413142162,1.6260877600631,1.915
"mRock_global",0.9,10000,2,18,0.438474127234148,-0.213809356782777,2.18724634994653,17.778
"two_step_Neyman",0.9,10000,2,180,-1.62850859106967,1.17316590810093,4.45559203469317,0.0839999999999996
"two_step_LS",0.9,10000,2,180,-0.562690796970074,1.147539183688,3.43888380759398,0.0839999999999996
"mRock",0.9,10000,2,180,-0.127778379946117,0.049758398014609,4.24541193395292,1.972
"mRock_global",0.9,10000,2,180,0.311717805283662,0.48671411956596,3.61441217190433,14.94
"two_step_Neyman",0.9,10000,2,181,-2.14706854102004,1.72526221851333,0.475383788475966,0.110999999999997
"two_step_LS",0.9,10000,2,181,-2.87935751701256,3.0229952442038,-0.0825402616782895,0.110999999999997
"mRock",0.9,10000,2,181,-0.309897526183577,0.273985063727892,0.234199368549184,2.049
"mRock_global",0.9,10000,2,181,-2.49154013034424,2.14071569574615,0.824046869113104,20.894
"two_step_Neyman",0.9,10000,2,182,-0.889205302772468,4.30058732126556,-4.03472180198411,0.131
"two_step_LS",0.9,10000,2,182,-2.48751427405374,3.87738425219582,-2.01277382094754,0.131
"mRock",0.9,10000,2,182,-0.268665461141773,0.352472770646719,-0.761478669665905,1.977
"mRock_global",0.9,10000,2,182,0.833122763202121,-0.629473907047958,-1.37941313508469,20.543
"two_step_Neyman",0.9,10000,2,183,1.81349067109255,-3.1299079587711,2.75310913814899,0.103999999999999
"two_step_LS",0.9,10000,2,183,-0.191751235648228,-1.20567381328865,2.91091998743401,0.103999999999999
"mRock",0.9,10000,2,183,0.257207328271424,-0.212974988058793,1.54558342145053,2.44
"mRock_global",0.9,10000,2,183,1.13462303264059,-0.892598998712339,1.74052523916818,22.431
"two_step_Neyman",0.9,10000,2,184,1.37692491620257,-1.9005324233635,2.51735846329419,0.0869999999999962
"two_step_LS",0.9,10000,2,184,-0.827286310051511,-0.0313500437955838,2.84880981772417,0.0869999999999962
"mRock",0.9,10000,2,184,0.279078077153356,-0.143956078904876,2.06476819630119,1.93
"mRock_global",0.9,10000,2,184,0.51787774665869,0.651929709269142,1.29262901577033,17.281
"two_step_Neyman",0.9,10000,2,185,-4.28798540355722,2.78061368957607,3.53317109178359,0.0959999999999965
"two_step_LS",0.9,10000,2,185,-4.17937514148664,3.30433157158244,2.91208958549393,0.0959999999999965
"mRock",0.9,10000,2,185,0.144939294032565,-0.122215456098423,1.93802453227333,2.113
"mRock_global",0.9,10000,2,185,-0.174847594997134,0.0198669784656067,2.87202980794812,23.315
"two_step_Neyman",0.9,10000,2,186,-1.54180126646304,5.28042961576504,-6.68596998790836,0.118000000000002
"two_step_LS",0.9,10000,2,186,-1.19964199147671,3.31040645196404,-5.02008762824337,0.118000000000002
"mRock",0.9,10000,2,186,-0.457355658500817,0.677791206000395,-2.97330551817727,2.126
"mRock_global",0.9,10000,2,186,-0.775926446215083,1.00158316612921,-3.80911977170611,17.975
"two_step_Neyman",0.9,10000,2,187,0.0501302190753208,0.506039711552405,-3.08811407544006,0.0850000000000009
"two_step_LS",0.9,10000,2,187,0.887911561964153,-0.514432295470958,-2.90066302441801,0.0850000000000009
"mRock",0.9,10000,2,187,0.251048469115963,-0.240251108994478,-2.42051168427591,2.133
"mRock_global",0.9,10000,2,187,1.02755432854236,-0.904161392155955,-2.79561249181096,21.412
"two_step_Neyman",0.9,10000,2,188,-5.84718198321051,5.57835087771778,-0.124947232784919,0.103000000000002
"two_step_LS",0.9,10000,2,188,-3.23492551820872,2.6406121323764,0.144691021688502,0.103000000000002
"mRock",0.9,10000,2,188,-0.503949784428309,0.528193092557795,-0.227172381893425,2.138
"mRock_global",0.9,10000,2,188,-1.38563470524455,1.65513033262761,-0.368160082655166,21.413
"two_step_Neyman",0.9,10000,2,189,5.33866994082716,-3.1010099698768,-4.56932824146062,0.118000000000002
"two_step_LS",0.9,10000,2,189,2.35688290779014,-0.686052985535476,-4.03464782574891,0.118000000000002
"mRock",0.9,10000,2,189,0.497612264273057,-0.39751941618544,-2.22539742206064,2.14
"mRock_global",0.9,10000,2,189,-0.6798151264355,0.741929752645762,-2.71081297427423,18.552
"two_step_Neyman",0.9,10000,2,19,-3.40458859695851,2.22582955672648,2.34371867028578,0.0920000000000023
"two_step_LS",0.9,10000,2,19,-2.22117329765305,2.32707805630877,1.03205979642138,0.0920000000000023
"mRock",0.9,10000,2,19,-0.497606376486428,0.426949887518944,1.11048999911127,1.941
"mRock_global",0.9,10000,2,19,-1.73654343605964,1.43291324298517,2.04660893646853,14.772
"two_step_Neyman",0.9,10000,2,190,0.344681516557665,-0.570833094737477,-1.26458718374266,0.116
"two_step_LS",0.9,10000,2,190,0.142046311978621,0.299714357768604,-1.95514750385544,0.116
"mRock",0.9,10000,2,190,-0.0974015174339637,0.0496176511611166,-1.38936413154734,2.062
"mRock_global",0.9,10000,2,190,0.958457469443891,-0.291510185533879,-2.03868180729104,18.302
"two_step_Neyman",0.9,10000,2,191,3.18221163847288,-2.09125648826221,-2.73676015188941,0.103000000000002
"two_step_LS",0.9,10000,2,191,2.24602532128481,-1.74840135498903,-2.13438533718185,0.103000000000002
"mRock",0.9,10000,2,191,-0.0546264082622425,-0.0243740661534493,-1.44919568724086,2.144
"mRock_global",0.9,10000,2,191,2.14239809781391,-1.3831919862308,-2.56183578108826,18.158
"two_step_Neyman",0.9,10000,2,192,0.604694107865329,-2.04982590916854,-2.30539149125661,0.0829999999999984
"two_step_LS",0.9,10000,2,192,1.22173986421519,-0.996199214253446,-3.96213849368863,0.0829999999999984
"mRock",0.9,10000,2,192,-0.18804844240613,0.0116156405719616,-3.39152489723212,1.947
"mRock_global",0.9,10000,2,192,-0.00364091452475712,0.196561995888256,-3.41648541155168,17.785
"two_step_Neyman",0.9,10000,2,193,3.88661596650959,-4.63681331996655,1.14070635283055,0.103999999999999
"two_step_LS",0.9,10000,2,193,2.6201349268293,-2.88350065508605,0.639562303624302,0.103999999999999
"mRock",0.9,10000,2,193,0.838565832244532,-0.723651124847624,0.277467782939041,1.919
"mRock_global",0.9,10000,2,193,1.42033913057968,-0.824500734328546,-0.245540252868153,17.41
"two_step_Neyman",0.9,10000,2,194,1.42819329390517,-0.817136516695377,0.42598170882691,0.0829999999999984
"two_step_LS",0.9,10000,2,194,2.4717169753147,-2.16383574752774,0.70889363555284,0.0829999999999984
"mRock",0.9,10000,2,194,-0.125858121785107,-0.0326570940475834,1.28332721813531,1.948
"mRock_global",0.9,10000,2,194,1.6986607274567,0.2293714083325,-0.629164551256537,14.891
"two_step_Neyman",0.9,10000,2,195,-1.45784773202539,2.39220329064829,-0.402620147955375,0.111999999999998
"two_step_LS",0.9,10000,2,195,1.39641579626454,0.377567832278395,-1.24609415124702,0.111999999999998
"mRock",0.9,10000,2,195,-0.0550565550214426,0.185624855404388,0.448091111801986,1.947
"mRock_global",0.9,10000,2,195,0.659737153443637,-0.0306765314263013,-0.231320413682269,14.77
"two_step_Neyman",0.9,10000,2,196,-1.29531741375401,0.102560687566903,3.57602764031648,0.0910000000000011
"two_step_LS",0.9,10000,2,196,-0.630125085086315,-0.231354780817814,3.23222976087759,0.0910000000000011
"mRock",0.9,10000,2,196,-0.127176572132059,0.0105587468556565,2.6164096318599,1.937
"mRock_global",0.9,10000,2,196,-0.240996754625365,-0.387191338949716,3.61097346386477,20.724
"two_step_Neyman",0.9,10000,2,197,-0.171353422458853,0.0971798524036944,0.469921196009594,0.0820000000000007
"two_step_LS",0.9,10000,2,197,-2.37563880523619,1.76952951987056,1.00871926316867,0.0820000000000007
"mRock",0.9,10000,2,197,-0.196049074862092,0.25046212496827,0.614875378269787,1.917
"mRock_global",0.9,10000,2,197,-0.872433858613396,0.606127446668359,0.893615034138264,20.77
"two_step_Neyman",0.9,10000,2,198,0.574602477270565,-0.85057249418873,2.1543852225706,0.0900000000000034
"two_step_LS",0.9,10000,2,198,2.97273552352975,-2.88595339051626,1.78379237907033,0.0900000000000034
"mRock",0.9,10000,2,198,0.321916587507375,-0.292440977706689,1.94425597242798,1.914
"mRock_global",0.9,10000,2,198,2.28991720992054,-1.9569604667277,1.73373455071722,20.855
"two_step_Neyman",0.9,10000,2,199,-1.35323131054147,0.760086391060759,0.04293750934211,0.0820000000000007
"two_step_LS",0.9,10000,2,199,-1.83659553327454,0.924422615426354,0.362546525560276,0.0820000000000007
"mRock",0.9,10000,2,199,-0.142426501694718,0.0667424994746275,-0.534384805685733,1.886
"mRock_global",0.9,10000,2,199,-0.385319622382434,0.969043573632586,-0.714328242173494,20.855
"two_step_Neyman",0.9,10000,2,2,-3.09643372545031,2.40681213513189,-0.857657517417991,0.0959999999999965
"two_step_LS",0.9,10000,2,2,-1.92147871957714,2.65739218161221,-2.30756157309838,0.0959999999999965
"mRock",0.9,10000,2,2,-0.0656182852620217,0.237910299094599,-1.706665023418,1.925
"mRock_global",0.9,10000,2,2,-1.78666719264126,1.4582487702539,-0.76402058544339,17.734
"two_step_Neyman",0.9,10000,2,20,2.15202248583819,-2.08723436076373,-0.759103168900651,0.0840000000000032
"two_step_LS",0.9,10000,2,20,-1.01013652753637,0.214268241548146,0.0887745113384426,0.0840000000000032
"mRock",0.9,10000,2,20,0.144976138054195,-0.215427589312697,-0.522097279447252,1.963
"mRock_global",0.9,10000,2,20,1.2080244917303,-1.28039751487124,-0.410674071701919,14.953
"two_step_Neyman",0.9,10000,2,200,1.22078735212921,-2.11213706771499,-0.530631703305687,0.117999999999995
"two_step_LS",0.9,10000,2,200,-1.81466326720124,0.945833238059823,-0.564060794025963,0.117999999999995
"mRock",0.9,10000,2,200,0.0825159524806534,-0.311587253662573,-1.03340917643742,1.923
"mRock_global",0.9,10000,2,200,1.7982375983866,-2.12410721031329,-1.09605689695387,17.38
"two_step_Neyman",0.9,10000,2,201,2.33649892242747,-1.51122214668405,-0.698975981690722,0.0839999999999961
"two_step_LS",0.9,10000,2,201,0.957423673829721,-0.572972151897528,-0.267464996665709,0.0839999999999961
"mRock",0.9,10000,2,201,0.196952591649825,-0.122486136076229,0.180557888119523,2.037
"mRock_global",0.9,10000,2,201,1.16246763134575,-0.572955402805035,-0.697100739875879,15.687
"two_step_Neyman",0.9,10000,2,202,4.51853249853684,-2.24824031328618,-4.98232110469532,0.0840000000000032
"two_step_LS",0.9,10000,2,202,-1.9652261967238,1.86743852550362,-2.58878557114063,0.0840000000000032
"mRock",0.9,10000,2,202,0.458518492964779,-0.165726395093263,-2.83967151332413,1.94
"mRock_global",0.9,10000,2,202,2.51183065594814,-1.82684493221515,-3.60420647563038,20.551
"two_step_Neyman",0.9,10000,2,203,0.375665036509881,-1.05160870300691,-2.60739493542847,0.0989999999999966
"two_step_LS",0.9,10000,2,203,1.39880123783716,-1.29266345729711,-3.3668553116795,0.0989999999999966
"mRock",0.9,10000,2,203,0.112478178247665,-0.116485917401437,-3.06895409688738,1.961
"mRock_global",0.9,10000,2,203,-0.892865019533392,0.774378982905984,-2.68309156096737,17.728
"two_step_Neyman",0.9,10000,2,204,-4.27051031635748,2.57058995679734,3.11543171008647,0.102999999999998
"two_step_LS",0.9,10000,2,204,0.088731788615001,-0.511772815779266,1.8325500715472,0.102999999999998
"mRock",0.9,10000,2,204,-0.302390755597854,0.195775419463108,1.62370304433054,1.946
