"Method","tau","n","p","seed","num_bin","beta0","beta1","beta2","time"
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,4,0.0293095546878743,-0.029904235644985,-0.00895108016217083,104.127
"mRock_kNN_bs_Neyman",0.8,10000,2,11,5,0.029577188967161,-0.0213601559097616,-0.0201134185916221,116.63
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,5,0.0290712513224238,-0.0210937983958077,-0.0189750183616928,104.437
"mRock_kNN_bs_Neyman",0.8,10000,2,11,6,0.0264606689677744,-0.0167270244738722,-0.0260346161168306,116.633
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,6,0.0255283097991723,-0.0160415808172356,-0.0258489644538171,104.257
"mRock_kNN_bs_Neyman",0.8,10000,2,11,7,0.0217442571123423,-0.0147031221805962,-0.0286067668980925,116.536
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,7,0.0210196231770701,-0.0143033753853969,-0.0278905753694394,104.358
"mRock_kNN_bs_Neyman",0.8,10000,2,11,8,0.0199656984357679,-0.012161168104043,-0.0297417578909238,116.53
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,8,0.0190459563342285,-0.0116442724356309,-0.0288973059047883,104.468
"mRock_kNN_bs_Neyman",0.8,10000,2,11,9,0.0244230408818804,-0.019537570237159,-0.0203353956614354,116.782
"mRock_kNN_global_linear_Neyman",0.8,10000,2,11,9,0.0235249280447503,-0.0188098505732439,-0.0199914280967297,104.184
"two_step_Neyman",0.8,10000,2,11,NA,0.0228255337059253,-0.0186307442921412,-0.0218371889499238,0.06899999999996
"two_step_LS",0.8,10000,2,11,NA,0.0323055457675612,-0.0237820957301578,-0.0231268365147947,0.0199999999999818
"mRock_kNN_bs_Neyman",0.8,10000,2,110,2,-0.0204146933295704,0.0417236908908896,-0.0511227692634666,117.255
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,2,-0.0191626701071574,0.0409555764852283,-0.0508944609310706,105.046
"mRock_kNN_bs_Neyman",0.8,10000,2,110,3,-0.0160755084174289,0.0321208292033441,-0.0361235277113776,116.484
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,3,-0.0153889934872709,0.0323098008026235,-0.0367899982112947,104.032
"mRock_kNN_bs_Neyman",0.8,10000,2,110,4,-0.0180822490731567,0.0279660854220398,-0.0335797363872414,116.392
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,4,-0.017405359329812,0.028273967314246,-0.0344746748598164,103.584
"mRock_kNN_bs_Neyman",0.8,10000,2,110,5,-0.0141323374571967,0.0252182663183227,-0.027589874956953,115.763
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,5,-0.0134192727705138,0.0257817428623008,-0.0290466928546751,103.909
"mRock_kNN_bs_Neyman",0.8,10000,2,110,6,-0.0151791268256403,0.0243327647806142,-0.0245663011015482,115.925
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,6,-0.0141380019826962,0.0242805086525775,-0.0247376436869207,103.402
"mRock_kNN_bs_Neyman",0.8,10000,2,110,7,-0.0226961099624481,0.0418741841578778,-0.0491652332007604,116.079
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,7,-0.0219846629234945,0.0419336374965784,-0.0496543381524281,103.87
"mRock_kNN_bs_Neyman",0.8,10000,2,110,8,-0.0106856866861671,0.0172178509292049,-0.0123219817032094,115.949
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,8,-0.0094582635899505,0.0169648676882912,-0.0127099927846617,103.782
"mRock_kNN_bs_Neyman",0.8,10000,2,110,9,-0.0146203056562983,0.0197858960866477,-0.0191983443472497,115.979
"mRock_kNN_global_linear_Neyman",0.8,10000,2,110,9,-0.0138188498022247,0.0197433740165858,-0.0194685599932178,103.602
"two_step_Neyman",0.8,10000,2,110,NA,-0.0202348670509056,0.0197318561028972,-0.0100609974046346,0.0739999999998417
"two_step_LS",0.8,10000,2,110,NA,-0.014215140931138,0.0167785991353679,-0.0122886613000057,0.0139999999998963
"mRock_kNN_bs_Neyman",0.8,10000,2,111,2,-0.026977846051677,0.0283266832650302,-0.0489247774103641,116.792
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,2,-0.0289567879843442,0.0310863008151321,-0.0466770921189061,103.925
"mRock_kNN_bs_Neyman",0.8,10000,2,111,3,-0.00134210041223914,0.0206161567434551,-0.0502113028994513,117.853
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,3,-0.0026809809713142,0.0229362486755238,-0.0481532154860744,102.685
"mRock_kNN_bs_Neyman",0.8,10000,2,111,4,-0.0119178281342385,0.0303884292825587,-0.0624878812083267,116.763
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,4,-0.0125831071484004,0.032043890914959,-0.0599245360775544,102.724
"mRock_kNN_bs_Neyman",0.8,10000,2,111,5,-0.00823934767398327,0.0194260694889423,-0.038877078704747,117.513
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,5,-0.00994525862406048,0.0217314122308649,-0.0373303643452099,103.562
"mRock_kNN_bs_Neyman",0.8,10000,2,111,6,-0.00582978655724986,0.00601266214228469,-0.0199242412492566,117.444
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,6,-0.00671677113986946,0.0077652671018531,-0.0166177174675193,103.332
"mRock_kNN_bs_Neyman",0.8,10000,2,111,7,-0.0188948628207419,0.0372087321099115,-0.0655892329322061,117.474
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,7,-0.0202438550844593,0.0389903617177647,-0.0634781580794765,103.215
"mRock_kNN_bs_Neyman",0.8,10000,2,111,8,-0.00272632660601402,0.0108797802044491,-0.0309083941360599,117.403
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,8,-0.00399560943129473,0.0130671629681767,-0.0293389589629509,103.118
"mRock_kNN_bs_Neyman",0.8,10000,2,111,9,-0.00440128563963915,0.0164670741637645,-0.0391499006702745,117.334
"mRock_kNN_global_linear_Neyman",0.8,10000,2,111,9,-0.00475897141904036,0.0178531617121438,-0.0375220253445914,103.107
"two_step_Neyman",0.8,10000,2,111,NA,-0.0312219274418519,0.027167143497397,-0.0386795331520924,0.0699999999999363
"two_step_LS",0.8,10000,2,111,NA,-0.00893979172446913,0.0149116306861892,-0.0402619287676957,0.0109999999999673
"mRock_kNN_bs_Neyman",0.8,10000,2,112,2,-0.00408035994972078,0.0145197280682341,-0.0170519821586579,115.43
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,2,-0.00518481132628024,0.015314814065055,-0.0166323680704057,102.655
"mRock_kNN_bs_Neyman",0.8,10000,2,112,3,-0.0144379191496573,0.0226994301417722,-0.023478933933931,117.54
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,3,-0.0148472242198738,0.0227132859496395,-0.0224268893944144,103.263
"mRock_kNN_bs_Neyman",0.8,10000,2,112,4,-0.00733108315129827,0.0173429408496646,-0.0189239136635164,117.011
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,4,-0.00793081426079767,0.0175000988090233,-0.0177928050456586,103.186
"mRock_kNN_bs_Neyman",0.8,10000,2,112,5,-0.00772433180363374,0.00865027348496472,-0.00469418681324019,116.985
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,5,-0.00835884663218533,0.00916016435794864,-0.00433993227734231,103.442
"mRock_kNN_bs_Neyman",0.8,10000,2,112,6,-0.0103088328107634,0.0130824125329587,-0.0103141702004015,116.872
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,6,-0.0108205564613777,0.0134201916157659,-0.00973795313892012,103.262
"mRock_kNN_bs_Neyman",0.8,10000,2,112,7,-0.00154031297803781,0.0043439850013689,-0.00632337268253735,117.345
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,7,-0.00212400877556185,0.00484561238051695,-0.00563136989461821,103.238
"mRock_kNN_bs_Neyman",0.8,10000,2,112,8,-0.00375553451218025,0.00729011187492246,-0.00810611126899197,117.188
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,8,-0.00426211716838987,0.00770498538041409,-0.00778650888359955,103.225
"mRock_kNN_bs_Neyman",0.8,10000,2,112,9,-0.00374808277695071,0.00922963240997188,-0.0120606059246064,117.226
"mRock_kNN_global_linear_Neyman",0.8,10000,2,112,9,-0.00423275554476565,0.00962693406292914,-0.0115491894680018,103.393
"two_step_Neyman",0.8,10000,2,112,NA,-0.00686304565397533,0.00892135730926213,-0.0070894076317245,0.06899999999996
"two_step_LS",0.8,10000,2,112,NA,0.00268978072304682,0.00311321107496099,-0.00572612730255528,0.0170000000000528
"mRock_kNN_bs_Neyman",0.8,10000,2,113,2,0.047582665611714,-0.031261882117815,-0.0404387638691688,115.83
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,2,0.047849243254569,-0.0311615563129131,-0.0403260918013437,102.649
"mRock_kNN_bs_Neyman",0.8,10000,2,113,3,0.018910951107985,-0.014082544367731,-0.0448783830841464,117.229
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,3,0.0184926976642288,-0.0134641593309111,-0.0451451397276132,103.356
"mRock_kNN_bs_Neyman",0.8,10000,2,113,4,0.0279688021541302,-0.0244878961505188,-0.0344797124228302,116.644
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,4,0.0280270227417476,-0.0241557982047902,-0.0347206981170363,103.276
"mRock_kNN_bs_Neyman",0.8,10000,2,113,5,0.0216459871246084,-0.0147255700728532,-0.0455858542477054,116.582
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,5,0.0214982367855159,-0.0142294580467404,-0.0460913066100774,103.527
"mRock_kNN_bs_Neyman",0.8,10000,2,113,6,0.0277962957120972,-0.0299329651713904,-0.0245687510084736,116.571
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,6,0.028155856027825,-0.0294328935256054,-0.0252841816576215,103.252
"mRock_kNN_bs_Neyman",0.8,10000,2,113,7,0.0199966280867807,-0.0176143359861274,-0.0381772626910033,116.951
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,7,0.0205042770338812,-0.017422361722522,-0.0389790908313632,103.251
"mRock_kNN_bs_Neyman",0.8,10000,2,113,8,0.0177117531038746,-0.0116190976192967,-0.0445767515837581,116.934
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,8,0.0185240641066371,-0.0118155758085359,-0.0444590620244574,103.386
"mRock_kNN_bs_Neyman",0.8,10000,2,113,9,0.022071229373855,-0.0179185117533209,-0.0360493574181922,116.814
"mRock_kNN_global_linear_Neyman",0.8,10000,2,113,9,0.0221533978806385,-0.0177157564438208,-0.0364063809957393,103.42
"two_step_Neyman",0.8,10000,2,113,NA,0.0266056120567444,-0.0205192965427625,-0.038638460207288,0.0740000000000691
"two_step_LS",0.8,10000,2,113,NA,0.0201806824415645,-0.0160526754624679,-0.042114265708431,0.0139999999998963
"mRock_kNN_bs_Neyman",0.8,10000,2,114,2,-0.00299399804923861,0.0158824136703291,-0.0400467091028567,115.618
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,2,-0.00244631279112117,0.0160907800561776,-0.04109220220412,104.465
"mRock_kNN_bs_Neyman",0.8,10000,2,114,3,0.0113242487351788,-0.00540834292385473,-0.0188928618281921,115.285
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,3,0.0121410961931081,-0.00607347100213307,-0.0188150713778352,102.933
"mRock_kNN_bs_Neyman",0.8,10000,2,114,4,8.95543293357726e-05,0.0207745239210673,-0.0546453295218292,117.013
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,4,-0.00046693993177338,0.022163741248646,-0.0569154916507051,104.906
"mRock_kNN_bs_Neyman",0.8,10000,2,114,5,-0.00221293151542312,0.0148666059828062,-0.0405299825454302,116.337
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,5,-0.00217844089723651,0.0158159950378747,-0.0421222278683668,104.87
"mRock_kNN_bs_Neyman",0.8,10000,2,114,6,-0.00317770663249006,0.0114225564597197,-0.0344747172762077,116.452
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,6,-0.00319556174005275,0.0123867763780789,-0.0359360949163845,104.527
"mRock_kNN_bs_Neyman",0.8,10000,2,114,7,-0.00526873738500622,0.0177915258481662,-0.0428056603170157,116.729
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,7,-0.0051978505968846,0.0188686916410834,-0.0446152894910137,104.687
"mRock_kNN_bs_Neyman",0.8,10000,2,114,8,-0.00128115021655972,0.0187127001669514,-0.0484256623076647,116.756
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,8,-0.0018702835620521,0.0202927599489153,-0.050983866438215,104.617
"mRock_kNN_bs_Neyman",0.8,10000,2,114,9,-0.0044062618011782,0.017188635078806,-0.0441238995443163,116.597
"mRock_kNN_global_linear_Neyman",0.8,10000,2,114,9,-0.0045627446219163,0.0182654516810952,-0.0460571629933701,104.572
"two_step_Neyman",0.8,10000,2,114,NA,0.00459149571292894,0.0132054123641816,-0.0470268930212034,0.0660000000000309
"two_step_LS",0.8,10000,2,114,NA,0.00350997914867457,0.0141346696154456,-0.0481875708328241,0.0170000000000528
"mRock_kNN_bs_Neyman",0.8,10000,2,115,2,-0.00308623652289208,-0.0140598284408848,0.0275466260798938,116.157
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,2,-0.00297085490753224,-0.0136325965967847,0.0264895037778379,105.04
"mRock_kNN_bs_Neyman",0.8,10000,2,115,3,0.00618900419532742,-0.0151308440009892,0.0191043409987026,115.857
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,3,0.00602220761827454,-0.0147227853241643,0.0183504175791924,103.29
"mRock_kNN_bs_Neyman",0.8,10000,2,115,4,-0.00877886667966243,0.00797663158339601,-0.00622376398397329,117.24
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,4,-0.008998230883696,0.00824894322315384,-0.00665939291017459,105.088
"mRock_kNN_bs_Neyman",0.8,10000,2,115,5,-0.00484318101740389,0.00719548849881235,-0.00705458793345137,116.553
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,5,-0.00458793800205637,0.00718345992058422,-0.00738854212653628,105.092
"mRock_kNN_bs_Neyman",0.8,10000,2,115,6,-0.0053137945628341,0.000935181488022074,0.00486592440177791,116.613
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,6,-0.0053275949373115,0.00106631895965537,0.0046016794025876,104.611
"mRock_kNN_bs_Neyman",0.8,10000,2,115,7,-0.00180823384666695,0.0058055381937816,-0.0106810354925493,116.669
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,7,-0.00226726774634556,0.00607384583192472,-0.0108038802417125,104.874
"mRock_kNN_bs_Neyman",0.8,10000,2,115,8,-0.00184600646909416,0.00462108606526135,-0.00637624405080039,116.646
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,8,-0.00238079374199418,0.00486041452640285,-0.00605064004361022,104.92
"mRock_kNN_bs_Neyman",0.8,10000,2,115,9,-0.000610835537470322,0.00218261159572419,-0.00500819234450489,116.653
"mRock_kNN_global_linear_Neyman",0.8,10000,2,115,9,-0.00109360135460701,0.00261077672931975,-0.00532256211797666,104.678
"two_step_Neyman",0.8,10000,2,115,NA,-0.00186579753913496,-0.00267601560421449,0.00741960496716043,0.0699999999999363
"two_step_LS",0.8,10000,2,115,NA,-0.00178718851617354,-0.000338436097898853,-0.000952663453186453,0.0149999999998727
"mRock_kNN_bs_Neyman",0.8,10000,2,116,2,-0.022564090462613,0.00947176110119452,0.00885665470642483,114.802
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,2,-0.0228141190784712,0.00977171407404587,0.00924437971022751,102.094
"mRock_kNN_bs_Neyman",0.8,10000,2,116,3,-0.0260775587563717,0.0123787067294407,0.00931626664391061,114.53
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,3,-0.0257809219415528,0.0124846409463322,0.00897518578818968,101.075
"mRock_kNN_bs_Neyman",0.8,10000,2,116,4,-0.0322305087894914,0.0162132058864843,0.00789252216146341,115.598
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,4,-0.0316214650607871,0.0160245117042477,0.00797413929468505,101.788
"mRock_kNN_bs_Neyman",0.8,10000,2,116,5,-0.0242564265408536,0.014055085618268,0.00488241570022652,115.539
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,5,-0.0243519329367929,0.0141912890824094,0.00546843974401501,102.944
"mRock_kNN_bs_Neyman",0.8,10000,2,116,6,-0.0235584423458088,0.0144314433076449,0.00249584829869942,115.506
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,6,-0.023569460486133,0.0143158599323567,0.00316506278784434,102.642
"mRock_kNN_bs_Neyman",0.8,10000,2,116,7,-0.0283440178486647,0.016853698254792,0.00378655151174989,115.433
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,7,-0.0280864139407275,0.016746656182403,0.00432508836409706,102.721
"mRock_kNN_bs_Neyman",0.8,10000,2,116,8,-0.0217279396933956,0.0140290090071189,0.000807423339876934,115.632
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,8,-0.0217326005840441,0.0140075158438924,0.00145653546069635,102.78
"mRock_kNN_bs_Neyman",0.8,10000,2,116,9,-0.0223433957616821,0.0119960080643358,0.00482120019853394,115.469
"mRock_kNN_global_linear_Neyman",0.8,10000,2,116,9,-0.0224498690173864,0.012081979353094,0.00549447572061368,102.641
"two_step_Neyman",0.8,10000,2,116,NA,-0.0254728389250507,0.0125129996555193,0.0123129867497713,0.0700000000001637
"two_step_LS",0.8,10000,2,116,NA,-0.0199091695559657,0.0121170282523364,0.00187359051958147,0.0209999999999582
"mRock_kNN_bs_Neyman",0.8,10000,2,117,2,0.0263590389348232,-0.0264181143294246,0.0324798616783681,116.273
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,2,0.0263795512156682,-0.0264988968757698,0.0324965828065293,102.508
"mRock_kNN_bs_Neyman",0.8,10000,2,117,3,0.0250558047376981,-0.0237809572037069,0.0289557080289109,116.371
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,3,0.0244888572394579,-0.0234893913315397,0.0293828958204863,103.432
"mRock_kNN_bs_Neyman",0.8,10000,2,117,4,0.0217507085472823,-0.0192214462327156,0.0246964592549661,115.122
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,4,0.0213416141162546,-0.018587461068488,0.0238526796918519,102.44
"mRock_kNN_bs_Neyman",0.8,10000,2,117,5,0.0316428640520103,-0.0312273464411752,0.0346784203353767,115.293
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,5,0.03167916428902,-0.0312701599459908,0.0352406083003842,103.031
"mRock_kNN_bs_Neyman",0.8,10000,2,117,6,0.0219489406700395,-0.0159879843466797,0.0200934653918212,115.24
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,6,0.0217431221111855,-0.0160226365857943,0.0206600812653317,102.82
"mRock_kNN_bs_Neyman",0.8,10000,2,117,7,0.0201365093114312,-0.0110296206435234,0.0119861496996609,115.394
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,7,0.0198414758561916,-0.0109100128953501,0.0123288580445262,102.636
"mRock_kNN_bs_Neyman",0.8,10000,2,117,8,0.0219003370832529,-0.0130649416585964,0.0171598951599679,115.349
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,8,0.022076333243118,-0.0133021489705603,0.018405020444499,102.976
"mRock_kNN_bs_Neyman",0.8,10000,2,117,9,0.0196091723480354,-0.0146516274760105,0.0186415733074297,115.628
"mRock_kNN_global_linear_Neyman",0.8,10000,2,117,9,0.0192904229513451,-0.0143607486290263,0.0187849589741038,102.754
"two_step_Neyman",0.8,10000,2,117,NA,0.0270715213056694,-0.0176193636994411,0.0157931255196715,0.0670000000000073
"two_step_LS",0.8,10000,2,117,NA,0.0240582740101489,-0.0148925344208779,0.0123100991096452,0.0170000000000528
"mRock_kNN_bs_Neyman",0.8,10000,2,118,2,-0.0471661341017069,0.0426271154481452,-0.021073225259614,119.977
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,2,-0.0465191747602318,0.0429870731645896,-0.0222094072686341,105.392
"mRock_kNN_bs_Neyman",0.8,10000,2,118,3,-0.0599331074774883,0.0829816259477507,-0.0785064978254271,120.008
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,3,-0.0593861608840092,0.0826569797389105,-0.0783643170173685,104.033
"mRock_kNN_bs_Neyman",0.8,10000,2,118,4,-0.031099021955787,0.02857993500302,-0.00712557676668091,119.507
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,4,-0.0312338135832615,0.0288954088918976,-0.00744857070705862,104.152
"mRock_kNN_bs_Neyman",0.8,10000,2,118,5,-0.0212727672183695,0.0160381439702388,0.00338158084100293,119.268
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,5,-0.0211063834832761,0.016204095729162,0.00287416531927498,104.576
"mRock_kNN_bs_Neyman",0.8,10000,2,118,6,-0.0268088553720849,0.0285205980355667,-0.0116133648747292,119.438
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,6,-0.0265315644954032,0.0286775869270177,-0.012607803908379,104.221
"mRock_kNN_bs_Neyman",0.8,10000,2,118,7,-0.0245447256537177,0.0278094471713719,-0.010521656412986,119.817
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,7,-0.0242028824268354,0.0279522074938168,-0.0111446930636312,104.267
"mRock_kNN_bs_Neyman",0.8,10000,2,118,8,-0.0277362601797351,0.0306934382448194,-0.0151484524212417,119.82
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,8,-0.0276307058534631,0.0308089262912334,-0.0153502343482028,104.156
"mRock_kNN_bs_Neyman",0.8,10000,2,118,9,-0.0262711118755887,0.0272296979054101,-0.0090729862524439,119.341
"mRock_kNN_global_linear_Neyman",0.8,10000,2,118,9,-0.0262313060494621,0.0273956070829846,-0.00957127953742631,104.061
"two_step_Neyman",0.8,10000,2,118,NA,-0.0274596941405603,0.0277946020695237,-0.0129608145258162,0.0850000000000364
"two_step_LS",0.8,10000,2,118,NA,-0.0216520599799974,0.0242177305336191,-0.012367295028656,0.0219999999999345
"mRock_kNN_bs_Neyman",0.8,10000,2,119,2,-0.027207744219329,0.0256907487953137,-0.0211587715383379,118.848
"mRock_kNN_global_linear_Neyman",0.8,10000,2,119,2,-0.027910893244008,0.0257998295064099,-0.0187304892188935,106.79
"mRock_kNN_bs_Neyman",0.8,10000,2,119,3,0.00181279850081206,-0.000512236291848378,0.00574872977578877,119.042
