"Method","tau","n","p","seed","num_bin","beta0","beta1","time"
"mRock_kNN_bs_Neyman",0.9,10000,1,15,30,0.0491283354545882,-2.42887096836841,56.364
"mRock_kNN_global_linear_Neyman",0.9,10000,1,15,30,0.121593941684955,-2.53763555772881,56.085
"two_step_Neyman",0.9,10000,1,15,NA,-3.10751936877119,3.12619108415241,0.0489999999999782
"two_step_LS",0.9,10000,1,15,NA,-0.818528261479991,0.296843218211549,0.0109999999999673
"Average of linear quantiles",0.9,10000,1,15,NA,-0.516986403770374,-1.66736662200144,0.304000000000087
"mRock_kNN_bs_Neyman",0.9,10000,1,16,5,-0.108596312161053,0.801215667885486,59.93
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,5,-0.0856889975035839,0.756934763990145,59.768
"mRock_kNN_bs_Neyman",0.9,10000,1,16,10,-0.545576450543372,1.53718118843294,59.706
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,10,-0.524283943622037,1.51111367743253,58.646
"mRock_kNN_bs_Neyman",0.9,10000,1,16,15,-0.644774155989674,2.34301236533744,59.69
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,15,-0.624211902323879,2.30758066068432,58.657
"mRock_kNN_bs_Neyman",0.9,10000,1,16,17,-0.64011109448109,1.67784674216021,59.495
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,17,-0.628136846396711,1.67609604929787,58.624
"mRock_kNN_bs_Neyman",0.9,10000,1,16,20,-0.736579809271404,2.74305484250452,59.487
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,20,-0.719158027526161,2.71893166571063,58.7640000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,16,25,-0.888325252721237,3.51028908217727,59.3850000000001
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,25,-0.881380407982915,3.48139223904204,58.79
"mRock_kNN_bs_Neyman",0.9,10000,1,16,30,-0.785870367348724,3.01480368605689,59.4110000000001
"mRock_kNN_global_linear_Neyman",0.9,10000,1,16,30,-0.772085177528305,2.97722544720374,58.8729999999999
"two_step_Neyman",0.9,10000,1,16,NA,-0.620751095915598,2.42915054816763,0.0539999999999736
"two_step_LS",0.9,10000,1,16,NA,0.0238569338005998,1.57259823036836,0.0130000000000337
"Average of linear quantiles",0.9,10000,1,16,NA,-0.722382806379454,0.507265430961553,0.33299999999997
"mRock_kNN_bs_Neyman",0.9,10000,1,17,5,-0.113844424036858,-0.0591036319171678,60.436
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,5,-0.112864874473118,-0.0348621868493666,60.646
"mRock_kNN_bs_Neyman",0.9,10000,1,17,10,-0.190151223495635,0.351264237791767,60.054
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,10,-0.187363441263188,0.372765471274761,59.434
"mRock_kNN_bs_Neyman",0.9,10000,1,17,15,-0.571243094016366,1.42814372053033,60.185
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,15,-0.576709934398175,1.44225183000417,59.48
"mRock_kNN_bs_Neyman",0.9,10000,1,17,17,-0.314899971507662,0.601511754240491,60.161
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,17,-0.307311973614014,0.601902662060667,59.461
"mRock_kNN_bs_Neyman",0.9,10000,1,17,20,-0.323783265169713,0.945989733130972,60.3200000000001
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,20,-0.316813272728314,0.923889106124435,59.482
"mRock_kNN_bs_Neyman",0.9,10000,1,17,25,-0.53411898862851,1.38283868051548,60.154
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,25,-0.535844697635195,1.38347967340974,59.4010000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,17,30,-0.583583100377055,1.54148865941617,60.146
"mRock_kNN_global_linear_Neyman",0.9,10000,1,17,30,-0.57102706874365,1.51207301188286,59.414
"two_step_Neyman",0.9,10000,1,17,NA,0.734431844691795,-1.21988785513143,0.0520000000000209
"two_step_LS",0.9,10000,1,17,NA,0.38140723537594,-0.723029704595064,0.0159999999999627
"Average of linear quantiles",0.9,10000,1,17,NA,-0.181467692004404,-1.45847589312473,0.33299999999997
"mRock_kNN_bs_Neyman",0.9,10000,1,18,5,-0.592827778603108,4.5155606016324,63.157
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,5,-0.597942719167673,4.55268184226308,62.792
"mRock_kNN_bs_Neyman",0.9,10000,1,18,10,-0.0923078847102623,3.12104530327397,62.498
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,10,-0.0925855523044907,3.14247380984339,61.881
"mRock_kNN_bs_Neyman",0.9,10000,1,18,15,0.19585095578645,1.68243614700845,61.947
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,15,0.199254725153985,1.68146357985786,60.892
"mRock_kNN_bs_Neyman",0.9,10000,1,18,17,0.12916342556284,2.15818698403416,61.558
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,17,0.144296315431897,2.13948511511251,60.561
"mRock_kNN_bs_Neyman",0.9,10000,1,18,20,0.158411136148778,2.00320887430784,61.42
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,20,0.160704966796467,2.01335213730268,60.7710000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,18,25,0.140199608124417,1.79513690682401,61.3929999999999
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,25,0.149694669137269,1.82693069477831,60.7810000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,18,30,0.399693402554711,0.275961818072076,61.6120000000001
"mRock_kNN_global_linear_Neyman",0.9,10000,1,18,30,0.411280728833645,0.269935170435687,60.9309999999999
"two_step_Neyman",0.9,10000,1,18,NA,0.906822731006256,0.945295370049109,0.0720000000000027
"two_step_LS",0.9,10000,1,18,NA,1.41504109914393,0.34223056542308,0.0199999999999818
"Average of linear quantiles",0.9,10000,1,18,NA,0.120681805197316,0.27670845785498,0.392000000000053
"mRock_kNN_bs_Neyman",0.9,10000,1,19,5,0.219663103158171,-0.999629765359629,56.533
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,5,0.178455582980044,-0.829002637607843,56.567
"mRock_kNN_bs_Neyman",0.9,10000,1,19,10,-0.166085835807327,1.44212209039132,56.571
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,10,-0.141019206440723,1.44688652717525,55.694
"mRock_kNN_bs_Neyman",0.9,10000,1,19,15,0.149500678729787,0.158067337291598,56.424
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,15,0.180948958750366,0.113256426119648,55.515
"mRock_kNN_bs_Neyman",0.9,10000,1,19,17,0.393865941241973,-0.490899122889644,56.027
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,17,0.426009972165292,-0.497793771149205,55.488
"mRock_kNN_bs_Neyman",0.9,10000,1,19,20,0.0112409064751091,0.360411409675265,55.884
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,20,0.0305945168235713,0.347897784479557,55.147
"mRock_kNN_bs_Neyman",0.9,10000,1,19,25,0.264873490062873,-0.461061062800994,55.756
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,25,0.276162317079473,-0.455486443604627,55.251
"mRock_kNN_bs_Neyman",0.9,10000,1,19,30,0.0297429891871284,0.408079876669049,55.7840000000001
"mRock_kNN_global_linear_Neyman",0.9,10000,1,19,30,0.0570388091724503,0.341268760007779,54.9559999999999
"two_step_Neyman",0.9,10000,1,19,NA,2.67583749843461,-3.84950919717146,0.0469999999999118
"two_step_LS",0.9,10000,1,19,NA,0.753714893033332,-1.39874951270889,0.0109999999999673
"Average of linear quantiles",0.9,10000,1,19,NA,0.289504849366842,-2.69409959891678,0.339000000000055
"mRock_kNN_bs_Neyman",0.9,10000,1,2,5,1.06336384074795,-2.80864469696718,58.248
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,5,1.0607834228199,-2.8328243846608,58.223
"mRock_kNN_bs_Neyman",0.9,10000,1,2,10,0.00155497020121409,-0.147396350498596,58.058
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,10,0.00205639440245964,-0.174850576517159,57.253
"mRock_kNN_bs_Neyman",0.9,10000,1,2,15,-0.24591506808919,0.94395612147639,58.009
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,15,-0.240653486809536,0.930957048148883,57.195
"mRock_kNN_bs_Neyman",0.9,10000,1,2,17,-0.133145294216919,0.406409693884186,57.879
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,17,-0.135394240074766,0.398146232348452,57.282
"mRock_kNN_bs_Neyman",0.9,10000,1,2,20,0.155069429632451,-0.994389410104048,57.778
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,20,0.160596544519686,-1.03687166974889,57.39
"mRock_kNN_bs_Neyman",0.9,10000,1,2,25,0.292456201377526,-1.38166708987629,57.6469999999999
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,25,0.268911114748127,-1.2820847532348,57.5780000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,2,30,0.366476358579127,-1.83181062082929,57.748
"mRock_kNN_global_linear_Neyman",0.9,10000,1,2,30,0.344975388170159,-1.73942376869283,57.255
"two_step_Neyman",0.9,10000,1,2,NA,0.583311317435414,-0.88171517076529,0.0520000000000209
"two_step_LS",0.9,10000,1,2,NA,-0.394145925090101,0.376871062773276,0.0119999999999436
"Average of linear quantiles",0.9,10000,1,2,NA,0.0319588191636857,-2.05553470175556,0.314999999999941
"mRock_kNN_bs_Neyman",0.9,10000,1,20,5,0.952656759570854,-2.90767762596386,58.177
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,5,0.94148005662298,-2.78139225350935,57.824
"mRock_kNN_bs_Neyman",0.9,10000,1,20,10,0.781581550078997,-3.77353584784809,57.886
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,10,0.828910546771466,-3.74882265408462,56.905
"mRock_kNN_bs_Neyman",0.9,10000,1,20,15,0.784259659480677,-3.45875405164652,58.449
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,15,0.817750884031742,-3.38602516997123,56.849
"mRock_kNN_bs_Neyman",0.9,10000,1,20,17,0.375889378814866,-2.12394024501904,58.686
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,17,0.434899694230622,-2.11556105310093,57.38
"mRock_kNN_bs_Neyman",0.9,10000,1,20,20,0.665123908026628,-3.09455119897164,58.595
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,20,0.689980005874207,-3.01997589243528,57.4569999999999
"mRock_kNN_bs_Neyman",0.9,10000,1,20,25,0.240561821787009,-1.77567894225062,58.648
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,25,0.293834237732366,-1.75370288288728,57.533
"mRock_kNN_bs_Neyman",0.9,10000,1,20,30,0.602535480665869,-2.85699064195302,58.628
"mRock_kNN_global_linear_Neyman",0.9,10000,1,20,30,0.656957620869716,-2.83495652587955,57.441
"two_step_Neyman",0.9,10000,1,20,NA,1.58190768171602,-3.48335481211988,0.0609999999999218
